store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday
1063,2,481,1,0,0,0
991,3,421,1,1,0,1
435,4,335,1,0,0,0
1081,4,1125,1,1,0,0
409,5,523,1,0,0,0
174,4,436,1,1,0,0
158,1,498,1,1,0,0
561,6,442,1,0,0,0
825,1,621,1,1,0,0
675,3,298,1,0,0,1
662,4,1011,1,1,0,1
624,4,762,1,1,0,1
92,2,508,1,1,0,0
459,7,0,0,0,0,0
262,4,2874,1,0,0,0
622,4,489,1,1,0,0
1097,4,1803,1,0,0,1
494,4,962,1,0,0,0
325,2,698,1,1,0,0
76,1,0,0,0,0,0
10,6,488,1,0,0,0
117,3,550,1,1,0,0
226,4,764,1,1,0,0
670,6,541,1,0,0,0
591,7,0,0,0,0,0
429,7,0,0,0,0,0
349,5,671,1,0,0,0
424,1,924,1,1,0,1
920,7,0,0,0,0,0
627,7,0,0,0,0,0
66,6,597,1,0,0,0
327,2,909,1,0,0,0
102,6,1046,1,0,0,0
933,2,858,1,0,0,0
599,3,897,1,1,0,0
480,1,649,1,0,0,0
977,2,519,1,0,0,1
691,2,449,1,0,0,0
757,2,533,1,0,0,0
796,2,802,1,1,0,0
734,2,657,1,1,0,1
449,1,1693,1,0,0,1
726,1,1358,1,1,0,1
868,3,608,1,1,0,0
506,7,0,0,0,0,0
182,3,403,1,1,0,0
599,1,1054,1,1,0,1
942,5,453,1,0,0,0
673,3,486,1,0,0,0
476,6,275,1,0,0,0
111,1,753,1,1,0,0
38,1,731,1,1,0,0
871,2,476,1,1,0,0
731,1,921,1,0,0,0
983,6,1611,1,0,0,0
178,5,1005,1,1,0,0
668,6,1164,1,0,0,0
881,5,673,1,1,0,0
313,6,468,1,0,0,0
1053,3,882,1,0,0,1
240,7,0,0,0,0,0
525,1,1021,1,1,0,0
533,6,639,1,0,0,0
253,6,544,1,0,0,0
771,6,493,1,0,0,0
395,4,464,1,0,0,0
808,1,791,1,1,0,0
1101,4,981,1,1,0,0
234,4,943,1,1,0,1
361,3,636,1,1,0,0
402,3,622,1,1,0,1
807,2,900,1,0,0,0
959,7,0,0,0,0,0
958,6,373,1,0,0,0
211,3,1564,1,1,0,0
95,6,470,1,0,0,0
888,4,763,1,1,0,0
728,2,423,1,1,0,0
508,1,574,1,0,0,0
116,3,786,1,1,0,0
555,2,564,1,1,0,0
496,6,707,1,0,0,0
550,1,512,1,1,0,0
963,2,1638,1,0,0,1
831,5,1607,1,1,0,0
756,7,0,0,0,0,0
879,7,0,0,0,0,0
887,1,421,1,0,0,0
801,3,468,1,1,0,0
369,7,0,0,0,0,0
557,2,653,1,1,0,0
636,7,0,0,0,0,0
432,6,914,1,0,0,0
791,1,1214,1,1,0,0
951,2,576,1,0,0,1
537,4,519,1,1,0,0
1101,1,990,1,0,0,0
1043,5,1296,1,0,0,0
697,6,1131,1,0,0,0
525,4,0,0,0,0,0
201,5,522,1,1,0,0
616,3,903,1,1,0,0
1029,5,681,1,1,0,1
957,5,922,1,0,0,0
598,1,916,1,1,0,0
223,4,717,1,1,0,0
20,4,0,0,0,0,0
1102,3,573,1,0,0,0
732,5,548,1,0,0,0
676,6,1055,1,0,0,0
130,5,567,1,1,0,0
803,2,510,1,1,0,0
369,4,503,1,1,0,0
632,1,926,1,1,0,0
53,6,625,1,0,0,0
597,7,0,0,0,0,0
1024,3,751,1,1,0,1
1055,4,990,1,1,0,0
544,2,630,1,0,0,1
846,5,977,1,0,0,0
256,7,0,0,0,0,0
472,3,663,1,0,0,0
681,6,206,1,0,0,0
542,3,421,1,0,0,1
664,5,0,0,1,0,0
909,4,1343,1,1,0,1
894,7,0,0,0,0,0
572,2,649,1,1,0,0
841,5,507,1,0,0,0
537,6,549,1,0,0,0
1099,4,1434,1,1,0,1
223,5,730,1,1,0,1
639,7,0,0,0,0,0
972,5,412,1,0,0,1
523,5,2056,1,0,0,1
335,4,2474,1,0,0,0
66,1,479,1,0,0,0
476,6,264,1,0,0,0
137,4,1071,1,1,0,0
12,2,927,1,1,0,0
555,3,370,1,1,0,0
267,6,1383,1,0,0,0
1103,1,277,1,0,0,0
343,6,791,1,0,0,0
184,6,634,1,0,0,0
590,4,330,1,0,0,0
452,1,789,1,1,0,0
317,5,679,1,1,0,0
679,5,0,0,1,0,1
271,4,909,1,1,0,0
539,6,1194,1,0,0,0
174,3,485,1,1,0,0
186,5,403,1,1,0,0
551,5,953,1,1,0,0
817,1,4252,1,1,0,0
141,6,507,1,0,0,0
83,2,301,1,0,0,0
671,5,603,1,0,0,0
86,7,0,0,0,0,0
1073,6,726,1,0,0,0
878,4,871,1,1,0,0
945,7,0,0,0,0,0
854,7,0,0,0,0,0
70,1,662,1,0,0,0
114,7,0,0,0,0,0
183,5,663,1,0,0,0
576,7,0,0,0,0,0
976,1,1021,1,1,0,0
960,2,663,1,1,0,0
36,2,1196,1,1,0,0
544,3,1799,1,1,0,0
891,3,828,1,0,0,0
558,2,382,1,0,0,0
17,5,868,1,0,0,1
502,4,1431,1,0,0,0
53,7,0,0,0,0,0
860,2,692,1,0,0,0
121,2,651,1,1,0,0
480,2,589,1,0,0,0
28,2,700,1,1,0,0
651,7,0,0,0,0,0
954,7,0,0,0,0,0
1108,6,217,1,0,0,0
730,5,905,1,1,0,1
708,7,0,0,0,0,0
596,4,768,1,1,0,0
89,4,578,1,0,0,0
294,3,937,1,1,0,0
773,2,885,1,1,0,0
1099,3,872,1,1,0,0
676,4,1614,1,0,0,0
818,6,702,1,0,0,0
945,4,544,1,1,0,0
688,6,148,1,0,0,0
768,6,1098,1,0,0,0
220,1,895,1,1,0,0
454,5,0,0,1,0,0
248,6,1007,1,0,0,0
378,3,663,1,1,0,0
868,6,703,1,0,0,0
710,2,298,1,0,0,0
140,5,0,0,1,0,1
65,4,694,1,1,0,0
911,2,735,1,0,0,0
379,1,532,1,0,0,0
642,5,491,1,1,0,0
352,5,620,1,0,0,0
813,2,786,1,1,0,0
979,6,611,1,0,0,0
842,6,1145,1,0,0,0
290,7,0,0,0,0,0
710,5,329,1,0,0,0
501,5,635,1,1,0,0
408,3,420,1,1,0,1
490,4,990,1,1,0,0
396,6,484,1,0,0,0
64,3,646,1,1,0,0
26,6,455,1,0,0,0
813,3,710,1,1,0,0
82,5,898,1,1,0,1
560,5,1386,1,0,0,0
819,7,0,0,0,0,0
89,3,626,1,0,0,1
592,2,558,1,0,0,0
534,6,650,1,0,0,0
853,4,989,1,1,0,0
813,7,0,0,0,0,0
793,3,333,1,0,0,1
246,4,824,1,0,0,0
103,2,392,1,0,0,0
981,3,638,1,0,0,0
125,4,1727,1,1,0,0
1073,7,0,0,0,0,0
249,1,488,1,0,0,0
500,3,507,1,1,0,1
715,5,804,1,1,0,0
735,7,0,0,0,0,0
267,5,911,1,1,0,0
361,1,495,1,0,0,0
832,1,619,1,1,0,0
944,4,1102,1,1,0,0
550,4,412,1,1,0,0
421,7,0,0,0,0,0
393,2,716,1,1,0,0
688,2,301,1,0,0,1
196,6,635,1,0,0,0
562,3,3151,1,1,0,0
454,7,0,0,0,0,0
1016,1,700,1,1,0,0
381,3,1095,1,1,0,0
435,6,255,1,0,0,0
1113,5,700,1,1,0,0
450,6,1451,1,0,0,0
378,1,1107,1,1,0,0
267,5,1590,1,1,0,0
730,3,1184,1,1,0,0
210,4,0,0,0,0,0
224,3,311,1,0,0,0
326,3,379,1,1,0,1
50,2,338,1,1,0,0
936,2,937,1,1,0,0
299,5,649,1,0,0,0
334,7,0,0,0,0,0
942,2,343,1,0,0,1
664,5,649,1,1,0,1
364,4,661,1,0,0,0
687,6,692,1,0,0,0
658,5,694,1,1,0,0
440,7,0,0,0,0,0
488,7,0,0,0,0,0
840,1,1370,1,1,0,0
4,3,1139,1,0,0,0
483,2,1196,1,1,0,0
81,3,515,1,1,0,0
1022,4,739,1,0,0,0
94,3,619,1,1,0,0
801,5,523,1,1,0,0
280,6,558,1,0,0,0
1088,4,513,1,0,0,0
864,2,716,1,1,0,0
36,3,1139,1,1,0,0
158,1,566,1,1,0,0
1077,5,0,0,1,0,1
478,4,611,1,0,0,0
346,6,421,1,0,0,0
995,4,779,1,1,0,1
339,4,632,1,0,0,1
607,5,416,1,0,0,0
2,5,498,1,1,0,1
675,1,228,1,0,0,0
1082,2,1043,1,0,0,0
623,2,1082,1,1,0,0
690,1,773,1,0,0,0
612,3,378,1,1,0,1
247,7,0,0,0,0,0
22,7,0,0,0,0,0
97,6,444,1,0,0,0
431,1,1169,1,1,0,0
231,7,0,0,0,0,0
216,3,801,1,1,0,1
738,2,637,1,0,0,0
293,7,0,0,0,0,0
61,7,0,0,0,0,0
342,1,998,1,1,0,1
928,2,431,1,0,0,1
97,2,614,1,0,0,0
331,2,892,1,0,0,0
931,6,201,1,0,0,0
614,4,1065,1,1,0,1
783,5,731,1,0,0,0
904,7,0,0,0,0,0
446,2,630,1,0,0,1
302,4,263,1,0,0,0
1113,6,603,1,0,0,0
981,6,609,1,0,0,0
914,4,1176,1,1,0,1
590,4,363,1,0,0,0
792,3,680,1,1,0,0
923,2,774,1,1,0,1
410,4,638,1,0,0,0
745,4,775,1,1,0,0
693,2,409,1,0,0,0
241,3,754,1,1,0,0
344,5,1056,1,0,0,0
815,1,863,1,0,0,0
622,5,496,1,1,0,1
1103,1,468,1,1,0,1
183,2,629,1,1,0,1
47,3,1198,1,1,0,0
1002,4,572,1,0,0,0
364,1,0,0,0,0,1
272,3,705,1,1,0,0
649,7,0,0,0,0,0
908,7,0,0,0,0,0
319,2,796,1,1,0,0
86,4,579,1,1,0,0
988,6,1168,1,0,0,0
750,5,429,1,0,0,0
634,7,0,0,0,0,0
326,5,391,1,0,0,1
1005,6,825,1,0,0,0
955,4,520,1,1,0,0
429,2,465,1,1,0,1
944,5,1091,1,1,0,0
14,2,641,1,0,0,1
404,7,0,0,0,0,0
991,2,532,1,1,0,1
956,1,523,1,0,0,0
1026,4,1158,1,0,0,0
625,5,565,1,0,0,0
527,4,983,1,1,0,1
119,2,677,1,1,0,0
1042,7,0,0,0,0,0
907,2,970,1,1,0,1
467,3,1525,1,0,0,0
237,1,863,1,0,0,1
553,7,0,0,0,0,0
492,4,0,0,1,0,1
881,5,521,1,1,0,0
347,1,398,1,0,0,0
1016,4,541,1,1,0,0
843,7,0,0,0,0,0
725,7,0,0,0,0,0
537,5,467,1,0,0,0
9,5,0,0,1,0,0
391,2,689,1,0,0,1
722,1,1677,1,1,0,0
1090,7,0,0,0,0,0
300,7,0,0,0,0,0
546,1,1621,1,0,0,1
640,4,762,1,0,0,0
859,1,709,1,0,0,0
765,5,685,1,0,0,0
877,6,765,1,0,0,0
659,4,635,1,0,0,0
887,2,611,1,1,0,0
424,7,0,0,0,0,0
417,5,602,1,0,0,0
684,6,721,1,0,0,0
733,3,3112,1,0,0,0
268,2,519,1,0,0,0
917,1,1111,1,1,0,0
157,5,1031,1,1,0,0
521,4,511,1,1,0,0
415,7,0,0,0,0,0
130,5,596,1,0,0,0
516,1,694,1,0,0,0
924,5,435,1,0,0,1
653,6,391,1,0,0,0
52,5,550,1,0,0,1
782,6,577,1,0,0,0
208,2,372,1,1,0,0
591,1,471,1,1,0,0
980,7,0,0,0,0,0
20,4,922,1,1,0,0
610,1,743,1,1,0,0
842,2,956,1,0,0,0
415,2,367,1,0,0,0
248,2,1276,1,1,0,0
134,1,560,1,0,0,0
650,3,549,1,0,0,0
829,7,0,0,0,0,0
372,5,922,1,1,0,0
1049,4,622,1,0,0,0
968,2,988,1,1,0,0
549,3,475,1,0,0,0
452,2,453,1,0,0,0
747,5,730,1,0,0,0
597,2,0,0,0,0,1
1095,4,657,1,0,0,1
792,6,518,1,0,0,0
352,5,821,1,1,0,0
488,7,0,0,0,0,0
1108,7,0,0,0,0,0
485,4,601,1,1,0,0
297,3,694,1,0,0,0
5,7,0,0,0,0,0
844,6,358,1,0,0,0
937,7,0,0,0,0,0
944,3,1192,1,1,0,0
779,6,271,1,0,0,0
340,7,0,0,0,0,0
985,4,832,1,1,0,0
951,1,792,1,1,0,0
20,3,985,1,1,0,0
31,5,0,0,1,0,0
263,2,416,1,0,0,1
352,5,682,1,1,0,0
170,4,484,1,0,0,1
655,5,504,1,0,0,0
543,6,200,1,0,0,1
698,5,1566,1,0,0,0
524,1,1139,1,1,0,0
1010,1,594,1,0,0,0
814,5,759,1,0,0,0
659,6,434,1,0,0,0
941,6,489,1,0,0,0
949,4,536,1,1,0,0
118,4,588,1,1,0,0
877,3,934,1,1,0,0
731,7,0,0,0,0,0
206,4,1113,1,1,0,1
241,5,757,1,1,0,0
218,1,741,1,1,0,1
803,3,627,1,1,0,0
182,1,541,1,1,0,0
453,3,1798,1,1,0,1
343,3,866,1,1,0,0
372,4,624,1,1,0,0
366,2,532,1,0,0,0
1112,5,870,1,1,0,0
384,1,962,1,0,0,0
340,5,678,1,0,0,0
1089,6,922,1,0,0,0
402,4,477,1,0,0,1
423,2,1748,1,0,0,1
494,7,897,1,0,0,0
426,2,562,1,0,0,1
617,7,0,0,0,0,0
92,2,406,1,0,0,0
409,7,0,0,0,0,1
169,4,555,1,1,0,1
314,3,513,1,0,0,1
837,6,200,1,0,0,0
1069,5,765,1,1,0,0
193,4,646,1,0,0,0
588,3,592,1,1,0,0
405,7,0,0,0,0,0
673,4,537,1,0,0,0
506,6,634,1,0,0,0
827,3,1363,1,0,0,0
400,3,1202,1,1,0,0
568,5,583,1,1,0,0
133,1,1160,1,1,0,0
1072,4,729,1,1,0,0
312,2,420,1,0,0,1
1092,1,1145,1,0,0,0
214,5,738,1,1,0,0
278,2,818,1,1,0,0
141,1,741,1,1,0,0
884,1,625,1,1,0,0
441,2,522,1,0,0,0
884,6,573,1,0,0,0
586,7,0,0,0,0,0
711,2,499,1,0,0,0
777,6,334,1,0,0,0
6,2,718,1,0,0,0
681,7,0,0,0,0,0
1067,1,630,1,1,0,1
1031,3,329,1,0,0,0
826,2,793,1,1,0,0
737,3,931,1,1,0,0
359,1,659,1,1,0,1
655,4,633,1,0,0,1
570,3,721,1,1,0,0
917,7,0,0,0,0,0
1046,2,501,1,0,0,0
456,2,1004,1,1,0,0
916,7,0,0,0,0,0
244,5,547,1,1,0,0
97,5,724,1,0,0,0
738,7,0,0,0,0,0
739,5,696,1,0,0,1
671,5,550,1,0,0,0
153,7,0,0,0,0,0
954,4,817,1,0,0,0
559,1,831,1,0,0,0
174,3,438,1,0,0,0
245,7,0,0,0,0,1
10,2,630,1,0,0,0
308,4,944,1,1,0,0
636,4,570,1,0,0,0
342,3,801,1,1,0,0
1046,7,0,0,0,0,0
410,4,1001,1,1,0,0
371,7,0,0,0,0,0
875,3,673,1,1,0,1
395,3,570,1,1,0,0
1022,4,718,1,0,0,0
453,5,805,1,1,0,0
223,4,512,1,0,0,1
398,7,0,0,0,0,0
453,4,719,1,1,0,0
770,4,0,0,1,0,0
643,1,817,1,0,0,1
694,3,811,1,1,0,1
348,1,804,1,1,0,0
507,7,0,0,0,0,0
478,7,0,0,0,0,0
16,3,1031,1,1,0,0
531,2,683,1,0,0,0
322,3,576,1,1,0,0
976,2,663,1,0,0,0
936,4,914,1,1,0,0
352,3,617,1,1,0,0
549,2,539,1,1,0,1
807,7,0,0,0,0,1
464,2,950,1,0,0,0
956,5,351,1,0,0,0
263,7,0,0,0,0,0
1104,6,399,1,0,0,0
659,4,683,1,1,0,0
468,4,794,1,0,0,0
568,6,515,1,0,0,0
435,5,394,1,1,0,1
643,2,978,1,0,0,0
781,5,638,1,0,0,1
690,3,676,1,0,0,0
1054,2,733,1,1,0,0
589,4,508,1,1,0,0
39,3,740,1,1,0,1
124,3,560,1,1,0,1
3,6,444,1,0,0,0
933,4,802,1,0,0,0
568,4,448,1,1,0,1
606,1,830,1,1,0,0
281,1,595,1,1,0,0
950,1,695,1,1,0,1
1050,4,448,1,0,0,0
6,6,501,1,0,0,0
907,4,896,1,1,0,0
714,6,318,1,0,0,0
615,6,1122,1,0,0,0
869,5,811,1,1,0,0
783,2,731,1,1,0,0
1091,1,652,1,0,0,0
852,1,609,1,0,0,0
1014,7,0,0,0,0,0
398,1,523,1,0,0,0
546,7,0,0,0,0,0
1111,2,485,1,0,0,0
691,7,0,0,0,0,0
413,1,1170,1,1,0,0
1001,4,713,1,1,0,0
835,2,528,1,0,0,1
442,7,0,0,0,0,0
141,5,608,1,1,0,0
634,7,0,0,0,0,0
346,3,480,1,0,0,0
499,7,0,0,0,0,0
722,1,0,0,0,0,0
569,2,654,1,0,0,0
927,4,903,1,1,0,0
815,1,1102,1,1,0,0
170,5,514,1,1,0,0
631,6,585,1,0,0,0
577,5,851,1,1,0,0
334,4,545,1,1,0,1
232,6,255,1,0,0,0
916,4,0,0,0,0,1
434,2,584,1,0,0,0
982,1,992,1,1,0,0
313,4,681,1,0,0,0
409,2,472,1,0,0,1
797,4,383,1,1,0,0
126,6,426,1,0,0,0
510,3,863,1,1,0,0
62,2,718,1,0,0,0
1074,3,585,1,1,0,0
867,5,485,1,1,0,0
684,6,796,1,0,0,0
293,2,1035,1,1,0,0
59,4,582,1,1,0,0
337,6,544,1,0,0,0
554,6,403,1,0,0,0
904,6,501,1,0,0,0
734,1,713,1,1,0,0
334,6,510,1,0,0,0
664,3,418,1,0,0,1
1088,3,592,1,1,0,0
759,6,553,1,0,0,0
13,6,326,1,0,0,0
973,4,701,1,1,0,0
725,2,641,1,1,0,0
47,5,0,0,1,0,0
358,7,0,0,0,0,0
911,2,778,1,1,0,0
518,1,619,1,1,0,1
25,7,0,0,0,0,0
923,7,0,0,0,0,0
896,4,1140,1,1,0,0
966,2,630,1,1,0,1
416,4,1470,1,1,0,1
620,6,876,1,0,0,0
110,3,682,1,1,0,1
786,2,781,1,1,0,1
938,5,948,1,1,0,0
25,3,1274,1,0,0,0
108,1,1116,1,1,0,0
1092,3,1150,1,1,0,0
742,2,783,1,0,0,0
991,6,811,1,0,0,0
684,1,382,1,0,0,0
26,3,419,1,0,0,0
499,6,699,1,0,0,0
446,4,0,0,1,0,0
995,7,0,0,0,0,0
370,1,650,1,0,0,1
293,3,752,1,0,0,0
832,4,516,1,1,0,1
469,5,1455,1,1,0,0
83,1,489,1,1,0,0
1075,1,1066,1,1,0,1
799,4,848,1,1,0,0
493,6,797,1,0,0,0
249,1,500,1,0,0,0
559,1,1111,1,1,0,0
267,3,898,1,0,0,1
409,6,528,1,0,0,1
1007,6,914,1,0,0,0
951,4,652,1,0,0,0
781,5,566,1,0,0,0
160,5,572,1,1,0,0
612,3,391,1,1,0,0
716,7,0,0,0,0,0
1101,1,1036,1,0,0,0
820,7,0,0,0,0,0
968,2,1124,1,1,0,0
1090,7,0,0,0,0,0
1072,5,0,0,0,0,1
450,4,1179,1,1,0,0
418,2,433,1,0,0,0
1111,4,422,1,0,0,0
224,6,522,1,0,0,0
365,4,481,1,0,0,1
325,6,433,1,0,0,0
694,3,636,1,0,0,0
600,6,566,1,0,0,0
1074,6,492,1,0,0,0
477,2,303,1,0,0,0
171,4,992,1,1,0,0
374,6,483,1,0,0,0
869,3,868,1,0,0,0
1037,4,756,1,0,0,0
782,6,467,1,0,0,0
596,1,753,1,1,0,0
414,7,0,0,0,0,1
238,5,1172,1,0,0,0
546,3,1509,1,1,0,1
424,6,796,1,0,0,0
624,5,0,0,1,0,0
974,5,1542,1,1,0,0
1050,1,643,1,1,0,1
419,7,0,0,0,0,0
561,5,799,1,1,0,0
244,5,546,1,0,0,0
633,4,488,1,1,0,0
1073,3,977,1,1,0,1
701,7,0,0,0,0,0
375,5,704,1,0,0,0
1080,6,943,1,0,0,0
420,1,484,1,1,0,0
313,7,0,0,0,0,0
264,1,1067,1,0,0,0
548,2,397,1,1,0,0
369,4,485,1,0,0,0
9,6,633,1,0,0,0
479,3,1133,1,0,0,0
1011,2,1084,1,1,0,0
508,4,563,1,0,0,1
176,1,1003,1,1,0,0
622,4,494,1,1,0,0
969,4,527,1,0,0,1
826,2,876,1,1,0,0
1061,4,543,1,0,0,1
557,4,716,1,1,0,0
1105,3,432,1,0,0,0
462,1,603,1,1,0,0
391,5,792,1,0,0,0
1046,3,673,1,1,0,0
103,3,481,1,1,0,0
60,6,439,1,0,0,0
25,2,1996,1,1,0,0
322,1,0,0,0,0,1
974,3,1519,1,0,0,1
751,4,453,1,0,0,0
143,2,515,1,0,0,0
1075,4,0,0,0,0,1
999,4,764,1,1,0,0
921,6,541,1,0,0,0
308,5,1193,1,1,0,0
740,4,517,1,1,0,0
443,3,361,1,0,0,0
45,3,369,1,1,0,0
466,3,998,1,1,0,1
366,5,775,1,0,0,1
1015,2,550,1,1,0,1
562,6,2689,1,0,0,0
1069,3,890,1,0,0,0
1022,6,1074,1,0,0,0
630,6,320,1,0,0,0
370,6,831,1,0,0,0
715,4,629,1,0,0,0
1005,1,1157,1,0,0,1
709,1,1595,1,0,0,0
471,3,572,1,1,0,1
701,2,989,1,1,0,0
608,3,915,1,0,0,0
1100,6,437,1,0,0,0
306,7,0,0,0,0,0
133,4,604,1,0,0,0
592,1,799,1,1,0,0
651,4,855,1,0,0,0
315,5,542,1,1,0,0
889,5,0,0,0,0,1
702,3,312,1,1,0,1
262,6,3061,1,0,0,0
37,7,0,0,0,0,0
579,5,725,1,0,0,0
537,7,0,0,0,0,0
177,2,454,1,0,0,0
899,2,774,1,1,0,0
440,2,699,1,1,0,0
676,7,2005,1,0,0,0
1014,5,1563,1,1,0,0
885,7,0,0,0,0,0
85,1,975,1,0,0,0
816,1,886,1,1,0,0
312,3,506,1,1,0,0
606,7,0,0,0,0,0
47,7,0,0,0,0,0
964,7,0,0,0,0,0
1020,7,0,0,0,0,0
176,2,612,1,1,0,1
335,1,2574,1,0,0,1
43,1,710,1,1,0,1
709,1,1448,1,1,0,0
1037,2,1021,1,1,0,1
992,1,987,1,1,0,0
992,6,453,1,0,0,0
103,4,467,1,1,0,1
385,7,0,0,0,0,0
80,3,458,1,0,0,1
1086,6,705,1,0,0,0
580,7,0,0,0,0,0
394,2,690,1,1,0,0
90,6,1051,1,0,0,0
483,2,912,1,1,0,0
111,4,485,1,0,0,0
53,5,523,1,0,0,0
547,5,406,1,0,0,0
371,2,599,1,1,0,0
66,1,590,1,1,0,0
1057,3,609,1,1,0,0
480,1,711,1,0,0,0
167,7,0,0,0,0,0
513,1,2791,1,0,0,1
171,4,728,1,0,0,0
822,2,496,1,0,0,1
259,3,2025,1,1,0,0
608,1,762,1,0,0,0
273,1,638,1,0,0,0
151,4,853,1,0,0,1
860,1,941,1,1,0,0
526,7,0,0,0,0,0
821,5,1075,1,1,0,0
340,3,619,1,0,0,1
1096,2,582,1,1,0,0
559,5,769,1,1,0,0
730,5,757,1,0,0,0
355,1,1476,1,1,0,0
817,6,1878,1,0,0,0
853,7,0,0,0,0,0
9,2,550,1,0,0,0
261,5,914,1,0,0,0
881,3,638,1,1,0,0
516,3,920,1,1,0,0
620,7,0,0,0,0,0
29,3,444,1,0,0,0
344,2,948,1,0,0,0
931,2,448,1,0,0,0
1003,1,944,1,1,0,0
464,4,1052,1,1,0,0
416,4,1574,1,1,0,0
996,3,532,1,0,0,1
646,1,837,1,1,0,0
1110,4,582,1,1,0,1
577,2,541,1,1,0,0
546,1,2396,1,1,0,0
784,1,769,1,1,0,0
270,2,1374,1,1,0,0
475,6,954,1,0,0,0
853,1,1122,1,1,0,0
772,3,579,1,1,0,0
509,3,485,1,0,0,0
157,6,693,1,0,0,0
338,5,560,1,0,0,0
83,4,284,1,0,0,0
1074,5,496,1,0,0,1
988,7,0,0,0,0,0
370,1,759,1,1,0,1
685,1,508,1,0,0,0
719,6,442,1,0,0,0
352,2,595,1,1,0,0
187,4,723,1,0,0,0
1099,4,1172,1,0,0,1
125,4,1463,1,1,0,1
921,4,1172,1,1,0,0
238,6,1231,1,0,0,0
773,3,0,0,1,0,0
376,4,898,1,1,0,1
97,4,601,1,0,0,0
888,6,791,1,0,0,0
340,5,700,1,0,0,0
467,1,1467,1,0,0,0
901,4,820,1,1,0,0
115,7,0,0,0,0,0
682,7,1333,1,0,0,0
1047,3,566,1,1,0,0
883,3,458,1,0,0,0
434,4,694,1,1,0,0
959,1,797,1,0,0,0
85,4,1000,1,1,0,1
351,7,0,0,0,0,0
302,2,234,1,0,0,0
1070,7,0,0,0,0,0
769,7,2353,1,0,0,0
827,5,2334,1,0,0,1
1061,1,550,1,0,0,0
785,5,503,1,0,0,0
96,4,528,1,0,0,0
274,1,1033,1,1,0,0
143,4,628,1,1,0,0
415,1,609,1,1,0,0
591,4,470,1,1,0,0
785,2,567,1,1,0,1
600,6,893,1,0,0,0
664,3,582,1,1,0,0
275,7,0,0,0,0,0
632,6,1010,1,0,0,0
822,2,459,1,0,0,0
1070,4,831,1,1,0,0
222,3,645,1,1,0,0
309,5,668,1,1,0,0
557,5,517,1,0,0,0
1091,5,658,1,0,0,0
856,5,861,1,1,0,0
802,3,427,1,0,0,0
795,2,460,1,1,0,1
85,5,771,1,0,0,1
1101,6,846,1,0,0,0
17,5,828,1,1,0,1
473,7,0,0,0,0,0
935,5,657,1,1,0,0
33,4,817,1,1,0,0
555,6,373,1,0,0,0
662,7,0,0,0,0,0
672,5,1187,1,1,0,0
1041,7,0,0,0,0,0
804,2,444,1,1,0,0
390,3,1051,1,0,0,0
97,7,0,0,0,0,0
316,7,0,0,0,0,0
253,2,685,1,1,0,1
869,1,831,1,0,0,0
796,1,896,1,1,0,0
625,3,558,1,0,0,0
500,5,0,0,1,0,0
430,3,568,1,0,0,1
1083,6,365,1,0,0,0
591,5,529,1,1,0,0
902,3,720,1,1,0,1
696,1,974,1,0,0,0
407,3,312,1,1,0,0
700,3,599,1,1,0,0
43,4,586,1,0,0,0
1035,6,255,1,0,0,0
1094,5,351,1,0,0,0
201,6,472,1,0,0,0
799,5,941,1,1,0,0
189,5,0,0,1,0,0
426,6,507,1,0,0,0
130,7,0,0,0,0,0
532,1,1569,1,1,0,0
634,2,698,1,0,0,1
565,2,682,1,0,0,0
520,6,301,1,0,0,0
802,7,0,0,0,0,0
635,1,529,1,0,0,1
230,6,783,1,0,0,0
578,5,936,1,0,0,1
890,1,0,0,0,0,1
602,4,557,1,0,0,0
545,3,1056,1,1,0,1
861,3,487,1,0,0,0
135,7,0,0,0,0,0
532,7,0,0,0,0,0
1008,6,691,1,0,0,0
69,4,1128,1,1,0,1
395,7,0,0,0,0,0
49,7,0,0,0,0,0
182,2,376,1,0,0,0
299,4,894,1,1,0,1
277,5,633,1,0,0,1
599,6,1061,1,0,0,0
25,5,1796,1,1,0,0
212,6,315,1,0,0,0
37,2,623,1,0,0,1
60,2,695,1,1,0,0
588,3,689,1,1,0,1
534,1,706,1,1,0,0
931,2,485,1,1,0,0
698,1,2281,1,1,0,0
642,5,537,1,0,0,0
721,2,707,1,1,0,0
789,7,0,0,0,0,0
49,3,607,1,1,0,0
257,5,689,1,1,0,0
753,1,958,1,1,0,0
219,4,402,1,1,0,0
722,5,1646,1,1,0,0
830,6,243,1,0,0,0
761,7,0,0,0,0,0
376,2,1066,1,1,0,0
607,2,637,1,1,0,0
265,6,320,1,0,0,0
436,3,503,1,0,0,0
276,1,528,1,0,0,0
860,7,0,0,0,0,0
56,3,560,1,1,0,0
980,4,407,1,0,0,0
954,5,1097,1,1,0,0
547,3,456,1,0,0,0
819,2,592,1,1,0,1
628,5,776,1,1,0,0
570,7,0,0,0,0,0
680,2,688,1,0,0,0
746,1,717,1,1,0,0
952,5,559,1,0,0,1
632,2,843,1,1,0,1
487,4,657,1,1,0,0
949,6,368,1,0,0,0
957,7,0,0,0,0,0
780,6,276,1,0,0,0
529,4,1188,1,1,0,0
486,5,443,1,0,0,0
447,7,0,0,0,0,0
466,6,462,1,0,0,0
193,6,695,1,0,0,0
